order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,continent,region,customer_id,product_id,customer_name,customer_city,customer_country
10416,2005-05-10,S700_2466,Planes,22,100.0,2457.18,Italy,2005,5,2,Europe,Europe,7,100,اميرمحمد صدر,نجف‌آباد,Iran
10105,2003-02-11,S700_2610,Ships,31,65.77,2038.87,Denmark,2003,2,1,Europe,Europe,38,101,Leonardo Tafoya,Cerritos de Villa de Pozos,Mexico
10119,2003-04-28,S700_2610,Ships,38,65.77,2499.26,Austria,2003,4,2,Europe,Europe,50,101,Julie Sims,Carlisle,United Kingdom
10129,2003-06-12,S700_2610,Ships,45,85.29,3838.05,United Kingdom,2003,6,2,Europe,Europe,79,101,Ronny Roy,Heiligenschwendi,Switzerland
10143,2003-08-10,S700_2610,Ships,31,85.29,2643.99,United States,2003,8,3,North America,Americas,54,101,Jaydee Van Gasteren,Achttienhoven,Netherlands
10154,2003-10-02,S700_2610,Ships,36,64.33,2315.88,United States,2003,10,4,North America,Americas,32,101,Dalia Benavídez,Monte Escobedo,Mexico
10167,2003-10-23,S700_2610,Ships,46,70.11,3225.06,Sweden,2003,10,4,Europe,Europe,21,101,Roberto Green,Hervey Bay,Australia
10177,2003-11-07,S700_2610,Ships,32,76.62,2451.84,Spain,2003,11,4,Europe,Europe,42,101,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10185,2003-11-14,S700_2610,Ships,39,57.82,2254.98,United States,2003,11,4,North America,Americas,74,101,Elias Jørgensen,Aarhus N,Denmark
10197,2003-11-26,S700_2610,Ships,50,78.79,3939.5,Spain,2003,11,4,Europe,Europe,93,101,Charlotte White,Waterloo,Canada
10208,2004-01-02,S700_2610,Ships,46,74.45,3424.7,France,2004,1,1,Europe,Europe,41,101,Önal Kuzucu,Zonguldak,Turkey
10222,2004-02-19,S700_2610,Ships,36,80.95,2914.2,United States,2004,2,1,North America,Americas,25,101,Selmo Ribeiro,Rio Claro,Brazil
10233,2004-03-29,S700_2610,Ships,29,82.4,2389.6,United States,2004,3,1,North America,Americas,98,101,Evdokija Šakić,Ljubovija,Serbia
10248,2004-05-07,S700_2610,Ships,32,75.89,2428.48,United States,2004,5,2,North America,Americas,21,101,Roberto Green,Hervey Bay,Australia
10261,2004-06-17,S700_2610,Ships,44,68.67,3021.48,Canada,2004,6,2,North America,Americas,64,101,Charlie Grewal,Tecumseh,Canada
10273,2004-07-21,S700_2610,Ships,42,62.16,2610.72,Belgium,2004,7,3,Europe,Europe,66,101,Caridad Almonte,José Guadalupe Aguilera,Mexico
10283,2004-08-20,S700_2610,Ships,47,65.77,3091.19,Canada,2004,8,3,North America,Americas,60,101,Eugenia Tafoya,Nuevo Tantoán,Mexico
10295,2004-09-10,S700_2610,Ships,44,58.55,2576.2,United States,2004,9,3,North America,Americas,64,101,Charlie Grewal,Tecumseh,Canada
10306,2004-10-14,S700_2610,Ships,43,75.17,3232.31,United Kingdom,2004,10,4,Europe,Europe,40,101,Kriemhild Huppertz,Arnstein,Germany
10316,2004-11-01,S700_2610,Ships,48,74.45,3573.6,United Kingdom,2004,11,4,Europe,Europe,64,101,Charlie Grewal,Tecumseh,Canada
10327,2004-11-10,S700_2610,Ships,21,96.31,2022.51,Denmark,2004,11,4,Europe,Europe,3,101,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10339,2004-11-23,S700_2610,Ships,50,74.35,3717.5,Japan,2004,11,4,Asia,Asia,12,101,Samuel French,Dorchester,Canada
10350,2004-12-02,S700_2610,Ships,29,75.35,2185.15,Spain,2004,12,4,Europe,Europe,51,101,Velibor Vrhovac,Paraćin,Serbia
10373,2005-01-31,S700_2610,Ships,41,70.33,2883.53,Finland,2005,1,1,Europe,Europe,65,101,Samuel Roberts,Masterton,New Zealand
10386,2005-03-01,S700_2610,Ships,37,100.0,5017.57,Spain,2005,3,1,Europe,Europe,59,101,Necati Karaduman,Trabzon,Turkey
10397,2005-03-28,S700_2610,Ships,22,66.5,1463.0,France,2005,3,1,Europe,Europe,31,101,Arturo Benítez,Castellón de la Plana,Spain
10414,2005-05-06,S700_2610,Ships,31,75.89,2352.59,United States,2005,5,2,North America,Americas,28,101,Alexis Chan,Cartwright,Canada
10103,2003-01-29,S700_2824,Classic Cars,42,100.0,4460.82,Norway,2003,1,1,Europe,Europe,75,102,Slavica Thomsen,Friesland,Germany
10114,2003-04-01,S700_2824,Classic Cars,42,100.0,4758.18,France,2003,4,2,Europe,Europe,46,102,Elaine Gonzalez,Anchorage,United States
10126,2003-05-28,S700_2824,Classic Cars,45,100.0,4597.2,Spain,2003,5,2,Europe,Europe,7,102,اميرمحمد صدر,نجف‌آباد,Iran
10140,2003-07-24,S700_2824,Classic Cars,36,100.0,4114.8,United States,2003,7,3,North America,Americas,7,102,اميرمحمد صدر,نجف‌آباد,Iran
10150,2003-09-19,S700_2824,Classic Cars,20,100.0,2104.0,Singapore,2003,9,3,Asia,Asia,37,102,Arttu Leppo,Hollola,Finland
10164,2003-10-21,S700_2824,Classic Cars,39,81.93,3195.27,Austria,2003,10,4,Europe,Europe,64,102,Charlie Grewal,Tecumseh,Canada
10175,2003-11-06,S700_2824,Classic Cars,42,85.98,3611.16,United Kingdom,2003,11,4,Europe,Europe,77,102,Debra Kim,York,United Kingdom
10183,2003-11-13,S700_2824,Classic Cars,23,86.99,2000.77,United States,2003,11,4,North America,Americas,84,102,Lenice Cardoso,Patos,Brazil
10194,2003-11-25,S700_2824,Classic Cars,26,89.01,2314.26,France,2003,11,4,Europe,Europe,87,102,Nihal Kumar,Kakinada,India
10206,2003-12-05,S700_2824,Classic Cars,33,100.0,3871.89,Canada,2003,12,4,North America,Americas,61,102,Sheryl Fuller,Shannon,Ireland
10217,2004-02-04,S700_2824,Classic Cars,31,88.0,2728.0,Singapore,2004,2,1,Asia,Asia,37,102,Arttu Leppo,Hollola,Finland
10229,2004-03-11,S700_2824,Classic Cars,50,100.0,5614.0,United States,2004,3,1,North America,Americas,69,102,Elijah Williams,Upper Hutt,New Zealand
10245,2004-05-04,S700_2824,Classic Cars,44,100.0,4628.8,United States,2004,5,2,North America,Americas,2,102,آوا علیزاده,کاشان,Iran
10258,2004-06-15,S700_2824,Classic Cars,45,80.92,3641.4,Japan,2004,6,2,Asia,Asia,14,102,Sofia Sørensen,Beder,Denmark
10270,2004-07-19,S700_2824,Classic Cars,46,88.0,4048.0,Australia,2004,7,3,Oceania,Oceania,56,102,Prisca Leroy,Wachseldorn,Switzerland
10281,2004-08-19,S700_2824,Classic Cars,27,85.98,2321.46,United States,2004,8,3,North America,Americas,18,102,Roope Niemela,Ylitornio,Finland
10291,2004-09-08,S700_2824,Classic Cars,28,100.0,3256.96,Sweden,2004,9,3,Europe,Europe,34,102,Cathriona Campbell,Birr,Ireland
10304,2004-10-11,S700_2824,Classic Cars,40,100.0,4208.0,France,2004,10,4,Europe,Europe,94,102,Eino Jarvela,Närpes,Finland
10313,2004-10-22,S700_2824,Classic Cars,30,99.13,2973.9,Canada,2004,10,4,North America,Americas,47,102,Maximiliano Peralta,Comanjilla,Mexico
10324,2004-11-05,S700_2824,Classic Cars,34,100.0,4248.3,United States,2004,11,4,North America,Americas,98,102,Evdokija Šakić,Ljubovija,Serbia
10336,2004-11-20,S700_2824,Classic Cars,46,100.0,9558.8,France,2004,11,4,Europe,Europe,52,102,Enrique Velasco,San Sebastián de Los Reyes,Spain
10348,2004-11-01,S700_2824,Classic Cars,32,82.83,2650.56,Spain,2004,11,4,Europe,Europe,47,102,Maximiliano Peralta,Comanjilla,Mexico
10358,2004-12-10,S700_2824,Classic Cars,27,100.0,3761.37,Spain,2004,12,4,Europe,Europe,6,102,Corina Brunet,S-Chanf,Switzerland
10371,2005-01-23,S700_2824,Classic Cars,34,100.0,4301.34,United States,2005,1,1,North America,Americas,52,102,Enrique Velasco,San Sebastián de Los Reyes,Spain
10382,2005-02-17,S700_2824,Classic Cars,34,54.84,1864.56,United States,2005,2,1,North America,Americas,7,102,اميرمحمد صدر,نجف‌آباد,Iran
10411,2005-05-01,S700_2824,Classic Cars,34,100.0,3576.8,Canada,2005,5,2,North America,Americas,73,102,Pavlina Dacenko,Popasna,Ukraine
10424,2005-05-31,S700_2824,Classic Cars,46,80.92,3722.32,Spain,2005,5,2,Europe,Europe,72,102,Feliciano Fernandes,Crato,Brazil
10106,2003-02-17,S700_2834,Planes,32,100.0,3986.56,Italy,2003,2,1,Europe,Europe,25,103,Selmo Ribeiro,Rio Claro,Brazil
10120,2003-04-29,S700_2834,Planes,24,100.0,3417.12,Australia,2003,4,2,Oceania,Oceania,47,103,Maximiliano Peralta,Comanjilla,Mexico
10133,2003-06-27,S700_2834,Planes,27,99.67,2691.09,Spain,2003,6,2,Europe,Europe,71,103,Efe Tekelioğlu,Isparta,Turkey
10145,2003-08-25,S700_2834,Planes,20,100.0,2752.6,United States,2003,8,3,North America,Americas,37,103,Arttu Leppo,Hollola,Finland
10168,2003-10-28,S700_2834,Planes,36,100.0,4527.72,United States,2003,10,4,North America,Americas,10,103,Joris Bertrand,Mulhouse,France
10188,2003-11-18,S700_2834,Planes,29,100.0,3957.05,Norway,2003,11,4,Europe,Europe,50,103,Julie Sims,Carlisle,United Kingdom
10210,2004-01-12,S700_2834,Planes,25,100.0,2818.0,Japan,2004,1,1,Asia,Asia,65,103,Samuel Roberts,Masterton,New Zealand
10223,2004-02-20,S700_2834,Planes,29,100.0,3199.86,Australia,2004,2,1,Oceania,Oceania,58,103,Sessa Guevara,La Concordia (Rosita),Mexico
10235,2004-04-02,S700_2834,Planes,25,96.11,2402.75,Canada,2004,4,2,North America,Americas,98,103,Evdokija Šakić,Ljubovija,Serbia
10250,2004-05-11,S700_2834,Planes,44,100.0,6055.72,United States,2004,5,2,North America,Americas,71,103,Efe Tekelioğlu,Isparta,Turkey
10263,2004-06-28,S700_2834,Planes,47,100.0,5465.16,United States,2004,6,2,North America,Americas,36,103,Evangelino Lopes,Barbacena,Brazil
10275,2004-07-23,S700_2834,Planes,48,100.0,6378.72,France,2004,7,3,Europe,Europe,80,103,Dulce Ureña,Cozumel,Mexico
10285,2004-08-27,S700_2834,Planes,45,100.0,5392.8,United States,2004,8,3,North America,Americas,88,103,Laura Parra,Almería,Spain
10297,2004-09-16,S700_2834,Planes,35,100.0,3986.5,Ireland,2004,9,3,Europe,Europe,79,103,Ronny Roy,Heiligenschwendi,Switzerland
10308,2004-10-15,S700_2834,Planes,31,100.0,4009.23,United States,2004,10,4,North America,Americas,16,103,Amelia Hale,Oxford,United Kingdom
10318,2004-11-02,S700_2834,Planes,50,100.0,7119.0,United States,2004,11,4,North America,Americas,17,103,Rocío Villa,San Marcos (Mpio. Tonila),Mexico
10328,2004-11-12,S700_2834,Planes,33,100.0,4072.2,Italy,2004,11,4,Europe,Europe,13,103,Morten Grønningsæter,Alta,Norway
10340,2004-11-24,S700_2834,Planes,29,100.0,4094.51,Spain,2004,11,4,Europe,Europe,51,103,Velibor Vrhovac,Paraćin,Serbia
10353,2004-12-04,S700_2834,Planes,48,68.8,3302.4,United States,2004,12,4,North America,Americas,48,103,Fabiola Le Gall,Steffisburg,Switzerland
10361,2004-12-17,S700_2834,Planes,44,72.42,3186.48,Australia,2004,12,4,Oceania,Oceania,44,103,Carl Tucker,Cupertino,United States
10375,2005-02-03,S700_2834,Planes,25,66.73,1668.25,France,2005,2,1,Europe,Europe,72,103,Feliciano Fernandes,Crato,Brazil
10388,2005-03-03,S700_2834,Planes,50,100.0,7154.5,United States,2005,3,1,North America,Americas,47,103,Maximiliano Peralta,Comanjilla,Mexico
10398,2005-03-30,S700_2834,Planes,23,100.0,2810.83,France,2005,3,1,Europe,Europe,97,103,Paola Gauthier,Varen,Switzerland
10401,2005-04-03,S700_2834,Planes,21,96.11,2018.31,United States,2005,4,2,North America,Americas,19,103,Oğuzhan Balaban,Ağrı,Turkey
10416,2005-05-10,S700_2834,Planes,41,100.0,5642.83,Italy,2005,5,2,Europe,Europe,26,103,Jeff Holt,Salford,United Kingdom
10106,2003-02-17,S700_3167,Planes,44,74.4,3273.6,Italy,2003,2,1,Europe,Europe,78,104,Patrick Murray,Wollongong,Australia
10120,2003-04-29,S700_3167,Planes,43,76.0,3268.0,Australia,2003,4,2,Oceania,Oceania,66,104,Caridad Almonte,José Guadalupe Aguilera,Mexico
10143,2003-08-10,S700_3167,Planes,28,96.0,2688.0,United States,2003,8,3,North America,Americas,52,104,Enrique Velasco,San Sebastián de Los Reyes,Spain
10155,2003-10-06,S700_3167,Planes,43,86.4,3715.2,Finland,2003,10,4,Europe,Europe,65,104,Samuel Roberts,Masterton,New Zealand
10168,2003-10-28,S700_3167,Planes,48,96.0,4608.0,United States,2003,10,4,North America,Americas,6,104,Corina Brunet,S-Chanf,Switzerland
10199,2003-12-01,S700_3167,Planes,38,82.4,3131.2,United States,2003,12,4,North America,Americas,6,104,Corina Brunet,S-Chanf,Switzerland
10210,2004-01-12,S700_3167,Planes,31,86.4,2678.4,Japan,2004,1,1,Asia,Asia,5,104,Ratimir Vlahović,Medveđa,Serbia
10223,2004-02-20,S700_3167,Planes,26,67.2,1747.2,Australia,2004,2,1,Oceania,Oceania,18,104,Roope Niemela,Ylitornio,Finland
10235,2004-04-02,S700_3167,Planes,32,92.0,2944.0,Canada,2004,4,2,North America,Americas,92,104,Aatu Makela,Sauvo,Finland
10250,2004-05-11,S700_3167,Planes,44,67.2,2956.8,United States,2004,5,2,North America,Americas,43,104,Aada Karvonen,Kemi,Finland
10262,2004-06-24,S700_3167,Planes,27,76.0,2052.0,Spain,2004,6,2,Europe,Europe,61,104,Sheryl Fuller,Shannon,Ireland
10275,2004-07-23,S700_3167,Planes,43,73.6,3164.8,France,2004,7,3,Europe,Europe,67,104,Lucas Pelletier,New Glasgow,Canada
10284,2004-08-21,S700_3167,Planes,25,69.6,1740.0,Norway,2004,8,3,Europe,Europe,59,104,Necati Karaduman,Trabzon,Turkey
10296,2004-09-15,S700_3167,Planes,22,80.8,1777.6,Germany,2004,9,3,Europe,Europe,20,104,غزل یاسمی,رشت,Iran
10308,2004-10-15,S700_3167,Planes,21,87.2,1831.2,United States,2004,10,4,North America,Americas,78,104,Patrick Murray,Wollongong,Australia
10316,2004-11-01,S700_3167,Planes,48,75.2,3609.6,United Kingdom,2004,11,4,Europe,Europe,66,104,Caridad Almonte,José Guadalupe Aguilera,Mexico
10328,2004-11-12,S700_3167,Planes,33,64.0,2112.0,Italy,2004,11,4,Europe,Europe,18,104,Roope Niemela,Ylitornio,Finland
10341,2004-11-24,S700_3167,Planes,34,100.0,3644.12,Austria,2004,11,4,Europe,Europe,42,104,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10353,2004-12-04,S700_3167,Planes,43,81.95,3523.85,United States,2004,12,4,North America,Americas,79,104,Ronny Roy,Heiligenschwendi,Switzerland
10361,2004-12-17,S700_3167,Planes,44,100.0,5001.92,Australia,2004,12,4,Oceania,Oceania,41,104,Önal Kuzucu,Zonguldak,Turkey
10375,2005-02-03,S700_3167,Planes,44,100.0,5208.72,France,2005,2,1,Europe,Europe,21,104,Roberto Green,Hervey Bay,Australia
10386,2005-03-01,S700_3167,Planes,32,94.34,3018.88,Spain,2005,3,1,Europe,Europe,51,104,Velibor Vrhovac,Paraćin,Serbia
10398,2005-03-30,S700_3167,Planes,29,65.6,1902.4,France,2005,3,1,Europe,Europe,79,104,Ronny Roy,Heiligenschwendi,Switzerland
10401,2005-04-03,S700_3167,Planes,77,92.0,7084.0,United States,2005,4,2,North America,Americas,95,104,Meral Sandalcı,Malatya,Turkey
10416,2005-05-10,S700_3167,Planes,39,67.2,2620.8,Italy,2005,5,2,Europe,Europe,39,104,Mason Johnson,Nelson,New Zealand
10105,2003-02-11,S700_3505,Ships,39,81.14,3164.46,Denmark,2003,2,1,Europe,Europe,76,105,José Manuél Palomo,Cuyutlán,Mexico
10118,2003-04-21,S700_3505,Ships,36,100.0,4219.2,Spain,2003,4,2,Europe,Europe,44,105,Carl Tucker,Cupertino,United States
10129,2003-06-12,S700_3505,Ships,42,91.15,3828.3,United Kingdom,2003,6,2,Europe,Europe,65,105,Samuel Roberts,Masterton,New Zealand
10142,2003-08-08,S700_3505,Ships,21,100.0,2334.99,United States,2003,8,3,North America,Americas,66,105,Caridad Almonte,José Guadalupe Aguilera,Mexico
10153,2003-09-28,S700_3505,Ships,50,88.15,4407.5,Spain,2003,9,3,Europe,Europe,69,105,Elijah Williams,Upper Hutt,New Zealand
10167,2003-10-23,S700_3505,Ships,24,100.0,2812.8,Sweden,2003,10,4,Europe,Europe,63,105,Vetle Nazari,Sneltvedt,Norway
10177,2003-11-07,S700_3505,Ships,44,92.16,4055.04,Spain,2003,11,4,Europe,Europe,91,105,Claire Gaillard,Nancy,France
10185,2003-11-14,S700_3505,Ships,37,100.0,3891.66,United States,2003,11,4,North America,Americas,73,105,Pavlina Dacenko,Popasna,Ukraine
10197,2003-11-26,S700_3505,Ships,27,92.16,2488.32,Spain,2003,11,4,Europe,Europe,39,105,Mason Johnson,Nelson,New Zealand
10208,2004-01-02,S700_3505,Ships,37,100.0,4447.4,France,2004,1,1,Europe,Europe,61,105,Sheryl Fuller,Shannon,Ireland
10222,2004-02-19,S700_3505,Ships,38,100.0,4187.22,United States,2004,2,1,North America,Americas,3,105,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10232,2004-03-20,S700_3505,Ships,48,96.16,4615.68,United Kingdom,2004,3,1,Europe,Europe,48,105,Fabiola Le Gall,Steffisburg,Switzerland
10248,2004-05-07,S700_3505,Ships,30,100.0,3245.4,United States,2004,5,2,North America,Americas,43,105,Aada Karvonen,Kemi,Finland
10261,2004-06-17,S700_3505,Ships,25,88.15,2203.75,Canada,2004,6,2,North America,Americas,87,105,Nihal Kumar,Kakinada,India
10273,2004-07-21,S700_3505,Ships,40,86.15,3446.0,Belgium,2004,7,3,Europe,Europe,15,105,Milorad Španović,Bačka Palanka,Serbia
10283,2004-08-20,S700_3505,Ships,22,88.15,1939.3,Canada,2004,8,3,North America,Americas,54,105,Jaydee Van Gasteren,Achttienhoven,Netherlands
10295,2004-09-10,S700_3505,Ships,34,100.0,3473.78,United States,2004,9,3,North America,Americas,75,105,Slavica Thomsen,Friesland,Germany
10306,2004-10-14,S700_3505,Ships,32,90.15,2884.8,United Kingdom,2004,10,4,Europe,Europe,40,105,Kriemhild Huppertz,Arnstein,Germany
10315,2004-10-29,S700_3505,Ships,31,86.15,2670.65,France,2004,10,4,Europe,Europe,93,105,Charlotte White,Waterloo,Canada
10327,2004-11-10,S700_3505,Ships,43,80.0,3440.0,Denmark,2004,11,4,Europe,Europe,89,105,Nixon Brown,Invercargill,New Zealand
10337,2004-11-21,S700_3505,Ships,31,89.38,2770.78,United States,2004,11,4,North America,Americas,81,105,Anders Sanne,Hægeland,Norway
10350,2004-12-02,S700_3505,Ships,31,77.34,2397.54,Spain,2004,12,4,Europe,Europe,4,105,Christian Mccoy,Ballybofey-Stranorlar,Ireland
10373,2005-01-31,S700_3505,Ships,34,96.34,3275.56,Finland,2005,1,1,Europe,Europe,77,105,Debra Kim,York,United Kingdom
10386,2005-03-01,S700_3505,Ships,45,92.08,4143.6,Spain,2005,3,1,Europe,Europe,61,105,Sheryl Fuller,Shannon,Ireland
10397,2005-03-28,S700_3505,Ships,48,100.0,5192.64,France,2005,3,1,Europe,Europe,34,105,Cathriona Campbell,Birr,Ireland
10414,2005-05-06,S700_3505,Ships,28,100.0,3029.04,United States,2005,5,2,North America,Americas,84,105,Lenice Cardoso,Patos,Brazil
10105,2003-02-11,S700_3962,Ships,22,100.0,2556.18,Denmark,2003,2,1,Europe,Europe,100,106,Bertram Thomsen,V.Skerninge,Denmark
10117,2003-04-16,S700_3962,Ships,45,83.42,3753.9,Singapore,2003,4,2,Asia,Asia,75,106,Slavica Thomsen,Friesland,Germany
10129,2003-06-12,S700_3962,Ships,30,85.41,2562.3,United Kingdom,2003,6,2,Europe,Europe,74,106,Elias Jørgensen,Aarhus N,Denmark
10142,2003-08-08,S700_3962,Ships,38,85.41,3245.58,United States,2003,8,3,North America,Americas,30,106,Odete Silva,Cascavel,Brazil
10153,2003-09-28,S700_3962,Ships,20,100.0,2204.6,Spain,2003,9,3,Europe,Europe,93,106,Charlotte White,Waterloo,Canada
10167,2003-10-23,S700_3962,Ships,28,100.0,3003.0,Sweden,2003,10,4,Europe,Europe,7,106,اميرمحمد صدر,نجف‌آباد,Iran
10177,2003-11-07,S700_3962,Ships,24,100.0,2526.48,Spain,2003,11,4,Europe,Europe,75,106,Slavica Thomsen,Friesland,Germany
10185,2003-11-14,S700_3962,Ships,22,79.45,1747.9,United States,2003,11,4,North America,Americas,62,106,Lucie Berger,Le Mans,France
10197,2003-11-26,S700_3962,Ships,35,93.35,3267.25,Spain,2003,11,4,Europe,Europe,22,106,Diana Ray,Kinsale,Ireland
10208,2004-01-02,S700_3962,Ships,33,85.41,2818.53,France,2004,1,1,Europe,Europe,68,106,Lukas Picard,Vitry-sur-Seine,France
10222,2004-02-19,S700_3962,Ships,31,95.34,2955.54,United States,2004,2,1,North America,Americas,81,106,Anders Sanne,Hægeland,Norway
10232,2004-03-20,S700_3962,Ships,35,82.43,2885.05,United Kingdom,2004,3,1,Europe,Europe,93,106,Charlotte White,Waterloo,Canada
10248,2004-05-07,S700_3962,Ships,35,90.37,3162.95,United States,2004,5,2,North America,Americas,80,106,Dulce Ureña,Cozumel,Mexico
10261,2004-06-17,S700_3962,Ships,50,81.43,4071.5,Canada,2004,6,2,North America,Americas,100,106,Bertram Thomsen,V.Skerninge,Denmark
10273,2004-07-21,S700_3962,Ships,26,100.0,2969.46,Belgium,2004,7,3,Europe,Europe,49,106,Emily Poulsen,Stoevring,Denmark
10283,2004-08-20,S700_3962,Ships,38,89.38,3396.44,Canada,2004,8,3,North America,Americas,19,106,Oğuzhan Balaban,Ağrı,Turkey
10294,2004-09-10,S700_3962,Ships,45,100.0,4692.6,United States,2004,9,3,North America,Americas,88,106,Laura Parra,Almería,Spain
10306,2004-10-14,S700_3962,Ships,30,100.0,3515.7,United Kingdom,2004,10,4,Europe,Europe,32,106,Dalia Benavídez,Monte Escobedo,Mexico
10315,2004-10-29,S700_3962,Ships,37,91.37,3380.69,France,2004,10,4,Europe,Europe,5,106,Ratimir Vlahović,Medveđa,Serbia
10327,2004-11-10,S700_3962,Ships,37,86.61,3204.57,Denmark,2004,11,4,Europe,Europe,74,106,Elias Jørgensen,Aarhus N,Denmark
10337,2004-11-21,S700_3962,Ships,36,71.89,2588.04,United States,2004,11,4,North America,Americas,90,106,Linnea Hautala,Toivakka,Finland
10350,2004-12-02,S700_3962,Ships,25,100.0,2854.75,Spain,2004,12,4,Europe,Europe,15,106,Milorad Španović,Bačka Palanka,Serbia
10373,2005-01-31,S700_3962,Ships,37,100.0,4025.6,Finland,2005,1,1,Europe,Europe,25,106,Selmo Ribeiro,Rio Claro,Brazil
10386,2005-03-01,S700_3962,Ships,30,95.48,2864.4,Spain,2005,3,1,Europe,Europe,3,106,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10397,2005-03-28,S700_3962,Ships,36,100.0,3789.72,France,2005,3,1,Europe,Europe,57,106,Stanislava Zhurmani,Nova Kahovka,Ukraine
10414,2005-05-06,S700_3962,Ships,27,90.37,2439.99,United States,2005,5,2,North America,Americas,41,106,Önal Kuzucu,Zonguldak,Turkey
10106,2003-02-17,S700_4002,Planes,48,61.44,2949.12,Italy,2003,2,1,Europe,Europe,54,107,Jaydee Van Gasteren,Achttienhoven,Netherlands
10119,2003-04-28,S700_4002,Planes,26,59.22,1539.72,Austria,2003,4,2,Europe,Europe,20,107,غزل یاسمی,رشت,Iran
10131,2003-06-16,S700_4002,Planes,26,85.13,2213.38,United States,2003,6,2,North America,Americas,53,107,Adrian Long,Huntsville,United States
10143,2003-08-10,S700_4002,Planes,34,85.87,2919.58,United States,2003,8,3,North America,Americas,89,107,Nixon Brown,Invercargill,New Zealand
10155,2003-10-06,S700_4002,Planes,44,85.87,3778.28,Finland,2003,10,4,Europe,Europe,27,107,Manuel Kelly,Tweed,Australia
10168,2003-10-28,S700_4002,Planes,39,82.91,3233.49,United States,2003,10,4,North America,Americas,53,107,Adrian Long,Huntsville,United States
10178,2003-11-08,S700_4002,Planes,45,76.25,3431.25,France,2003,11,4,Europe,Europe,65,107,Samuel Roberts,Masterton,New Zealand
10198,2003-11-27,S700_4002,Planes,40,63.67,2546.8,Philippines,2003,11,4,Asia,Asia,100,107,Bertram Thomsen,V.Skerninge,Denmark
